_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
681462240,FALSE,finalized,3,2/25/15 0:58,negative,1,Late Flight,1,US Airways,,riricesq,,0,@USAirways is moving the plane to the end of the runway for us to sit on it for an hour and a half. They didn't even let us off.,,2/20/15 6:03,5.68773E+17,On a beach,Quito
681462241,FALSE,finalized,3,2/25/15 9:58,negative,1,Customer Service Issue,1,US Airways,,Andreas_Hirsch,,0,@USAirways hi is there somebody avail who can help .....with an refund ? its unbelievable on the phone w US for more than 7 hrs in 4 days,,2/20/15 5:53,5.6877E+17,GERMANY,Greenland
681462242,FALSE,finalized,3,2/25/15 6:08,negative,0.6554,Can't Tell,0.3335,US Airways,,altadenadad,,1,@USAirways Plus a US Airways - you need to do something about this! I left Philly to thaw out!!!! http://t.co/pKy7ZhnNRH,,2/20/15 5:52,5.6877E+17,"Haverford, PA & Wilton Manors ",Atlantic Time (Canada)
681462243,FALSE,finalized,3,2/25/15 3:13,negative,1,Flight Attendant Complaints,1,US Airways,,altadenadad,,0,@USAirways ordered a Scotch &amp; water and F/A asked if I wanted full glass or half? 60 yrs old and first time ever asked that????,,2/20/15 5:50,5.6877E+17,"Haverford, PA & Wilton Manors ",Atlantic Time (Canada)
681462244,FALSE,finalized,3,2/25/15 1:22,negative,1,Late Flight,1,US Airways,,collyneliz,,0,"@USAirways yeah, the mark was like a mile back. Also we're an hour Late Flight. So thanks a ton for the great service today.",,2/20/15 5:49,5.68769E+17,DC via Louisiana,Eastern Time (US & Canada)
681462245,FALSE,finalized,3,2/25/15 7:07,negative,1,Bad Flight,0.3587,US Airways,,altadenadad,,0,@USAirways we got 1 drink then F/A sat in jump seat doing crosswords. Glasses picked up at landing. Just a very lazy service 4 First class.,,2/20/15 5:48,5.68769E+17,"Haverford, PA & Wilton Manors ",Atlantic Time (Canada)
681462246,FALSE,finalized,3,2/25/15 2:20,negative,0.6932,Bad Flight,0.6932,US Airways,,mwasserman818,,0,"@USAirways Paid for a Choice Seat my Choice is to NOT have big man next to me in my seat, too. #oldseatnocushion #worstflight #nohelponboard",,2/20/15 5:48,5.68769E+17,Flying Giraffe Travel,Pacific Time (US & Canada)
681462247,FALSE,finalized,3,2/25/15 6:53,negative,1,Bad Flight,0.65,US Airways,,altadenadad,,0,@USAirways First class no snack basket was catered so drinks only No preflight drink or coathanging 1st drink service 50 min after take off,,2/20/15 5:47,5.68769E+17,"Haverford, PA & Wilton Manors ",Atlantic Time (Canada)
681462248,FALSE,finalized,3,2/25/15 4:12,negative,1,Late Flight,0.6923,US Airways,,eteune,,0,"@USAirways you told us last night that there was a ground stop at O'Hare FOUR HOURS AFTER Obama landed, stop blaming someone else",,2/20/15 5:28,5.68764E+17,Chicago Area,
681462249,FALSE,finalized,3,2/25/15 5:23,negative,1,Late Flight,1,US Airways,,BolerChris,,0,@USAirways #428 delayed due to #frozentoilet #medicalissue #mechanicalissue #dispatchissue We've heard it all! #LetsGo,,2/20/15 5:21,5.68762E+17,"Knoxville, TN",
681462250,FALSE,finalized,3,2/25/15 3:07,negative,1,Flight Attendant Complaints,0.3634,US Airways,,JoanEisenstodt,,0,"@USAirways ""Able""? Does that mean not having private conversations and not helping those w/ luggage that won't fit overhead?",,2/20/15 5:18,5.68762E+17,"Washington, DC",Eastern Time (US & Canada)
681462251,FALSE,finalized,3,2/25/15 6:40,neutral,1,,,US Airways,,jessergauvin,,0,@USAirways 1826 trying to make a connection to Punta Cana leave PHL at 9:50,,2/20/15 5:16,5.68761E+17,Nantucket,Quito
681462252,FALSE,finalized,3,2/25/15 9:55,negative,1,Late Flight,1,US Airways,,Peter_D_Ahern,,0,@USAirways is the worst. 45 minute delay in Boston. Not weather reLate Flightd. Going to miss our connecting flight. Gassing up the plane issue.,,2/20/15 5:15,5.68761E+17,,
681462253,FALSE,finalized,3,2/25/15 3:44,negative,1,Late Flight,1,US Airways,,jessergauvin,,0,@USAirways is the worst!! Still haven't left.. Everyone missing connections.,,2/20/15 5:14,5.68761E+17,Nantucket,Quito
681462254,FALSE,finalized,3,2/25/15 8:22,negative,1,Late Flight,1,US Airways,,Ekubolage,,0,@USAirways today's flight to Philadelphia.  It's a little disappointing for the unnecessary delays and it's not even snowing in FL.,,2/20/15 5:10,5.6876E+17,Orlando,
681462255,FALSE,finalized,3,2/25/15 9:26,negative,1,Flight Booking Problems,1,US Airways,,kevin_krebs,,0,@USAirways I have been trying to book a flight using my miles for 3 straight days. 210 min on phone - still haven't talked to a human.,,2/20/15 5:08,5.68759E+17,"Alexandria, VA",
681462256,FALSE,finalized,3,2/25/15 7:00,neutral,1,,,US Airways,,jessergauvin,,0,@USAirways can you help me reroute my trip?,,2/20/15 4:46,5.68754E+17,Nantucket,Quito
681462257,FALSE,finalized,3,2/25/15 0:46,negative,1,Late Flight,1,US Airways,,jessergauvin,,0,@USAirways gonna miss connecting flight.. Delayed flying out of Boston,,2/20/15 4:38,5.68752E+17,Nantucket,Quito
681462258,FALSE,finalized,3,2/25/15 3:24,neutral,1,,,US Airways,,HeatherCannady,,0,@USAirways @AmericanAir I'm in the #finalstretch to #chairman #execplat #mileagerun for 6k needed any suggestions? #letsgo!,,2/20/15 4:36,5.68751E+17,,
681462259,FALSE,finalized,3,2/25/15 1:01,negative,1,Customer Service Issue,0.6931,US Airways,,JesseConn,,1,@USAirways on flight 1839 waiting for weight and balance info for the past 30 minutes!!!,,2/20/15 4:32,5.6875E+17,,
681462260,FALSE,finalized,3,2/25/15 3:39,positive,1,,,US Airways,,tayyylorrrx0,,0,@USAirways thank you for refunding me on my baggage ! really appreciate it,,2/20/15 4:28,5.68749E+17,NJ 973 | NC 910,Eastern Time (US & Canada)
681462261,FALSE,finalized,3,2/25/15 5:29,negative,1,Late Flight,1,US Airways,,jofro3,,0,@USAirways thanks for taking my flight off the board AND NOT PROVIDING and updates about my flight which is 26 minutes Late Flight.,,2/20/15 4:25,5.68748E+17,,Eastern Time (US & Canada)
681462262,FALSE,finalized,3,2/25/15 0:58,positive,1,,,US Airways,,pamela_moats,,0,@USAirways @AmericanAir I am so going to miss US Airways.  You always provided great service and NEVER LET ME DOWN.,,2/20/15 4:25,5.68748E+17,,
681462263,FALSE,finalized,3,2/25/15 7:22,negative,1,Can't Tell,0.6744,US Airways,,RVangutenberg,,0,@USAirways NEVER AGAIN! Worse experience in my life. http://t.co/3dDQq0gQni,,2/20/15 2:54,5.68725E+17,Puerto Rico,
681462264,FALSE,finalized,3,2/25/15 9:48,negative,1,Cancelled Flight,0.657,US Airways,,joyousb,,0,.@USAirways I rebooked myself - but Cancelled Flighting flight because crew expired after boarding is unacceptable. You started delaying at 1:30pm.,,2/20/15 2:52,5.68725E+17,,Eastern Time (US & Canada)
681462265,FALSE,finalized,3,2/25/15 2:08,negative,1,Flight Attendant Complaints,0.3571,US Airways,,misskiayona,,2,"@USAirways 7+ hrs stranded in DCA...zero apologies and the worst customer service. Been a faithful traveler for 15+ years, but no more!",,2/20/15 2:14,5.68715E+17,,
681462266,FALSE,finalized,3,2/25/15 0:41,negative,1,Flight Attendant Complaints,0.6742,US Airways,,MeganRSmith83,,0,@USAirways this response doesn't correct the fact that your pilot failed to keep passengers updated,"[51.4713252, -0.4674035]",2/20/15 1:39,5.68706E+17,"ÃœT: 39.855018,-75.360949",Eastern Time (US & Canada)
681462267,FALSE,finalized,3,2/25/15 5:44,negative,1,longlines,0.3353,US Airways,,thecoolbelow,,0,@USAirways been at DCA at 5 pm still here at 3 am due to mechanical issues and lack of snacks on the plane! Absolutely worse experience!,,2/19/15 23:50,5.68679E+17,The South,
681462268,FALSE,finalized,3,2/25/15 4:27,negative,1,Late Flight,1,US Airways,,BrianKush,,0,"@USAirways it was 1838, almost 5 hours Late Flight due  to mechanical.",,2/19/15 22:03,5.68652E+17,,Quito
681462269,FALSE,finalized,3,2/25/15 5:55,negative,1,Customer Service Issue,1,US Airways,,lj_verde,,0,"@USAirways never flying #USAirways again. Horrible experience, terrible customer service.",,2/19/15 21:55,5.6865E+17,DC,Eastern Time (US & Canada)
681462270,FALSE,finalized,3,2/25/15 7:25,neutral,0.7024,,0,US Airways,,jmspool,,0,@USAirways Mobile boarding pass email.,,2/19/15 21:41,5.68647E+17,"42.635976,-71.164046",Eastern Time (US & Canada)
681462271,FALSE,finalized,3,2/25/15 3:34,positive,0.6987,,,US Airways,,katiesherwood,,0,@USAirways we will...sunday! Just a few days away,,2/19/15 21:34,5.68645E+17,"New York, New York",Quito
681462272,FALSE,finalized,3,2/25/15 9:09,neutral,0.6401,,,US Airways,,jrfigo,,0,@USAirways I am following you now,,2/19/15 21:32,5.68644E+17,,
681462273,FALSE,finalized,3,2/25/15 2:30,negative,1,Cancelled Flight,0.6276,US Airways,,lj_verde,,0,@USAirways unacceptable. You knew the pilot wouldn't be able to complete the trip. Wasted all of our time.,,2/19/15 21:31,5.68644E+17,DC,Eastern Time (US & Canada)
681462274,FALSE,finalized,3,2/25/15 8:11,negative,1,Late Flight,0.7065,US Airways,,CourtneyEMcCoy,,0,@USAirways I have been on three planes for flight 1907 and still haven't left the ground BAD SERVICE #sad,,2/19/15 21:31,5.68644E+17,Williamson West Virginia,Eastern Time (US & Canada)
681462275,FALSE,finalized,3,2/25/15 2:57,negative,1,Late Flight,0.3535,US Airways,,lj_verde,,0,@USAirways Then told to offload because the captain was over hours? This has been a terrible experience.,,2/19/15 21:19,5.68641E+17,DC,Eastern Time (US & Canada)
681462276,FALSE,finalized,3,2/25/15 6:32,negative,1,Late Flight,1,US Airways,,lj_verde,,0,"@USAirways Why were we loaded onto the plane (4 hours Late Flight, mind you), made to sit for 40 minutes",,2/19/15 21:19,5.68641E+17,DC,Eastern Time (US & Canada)
681462277,FALSE,finalized,3,2/25/15 1:48,negative,1,Bad Flight,1,US Airways,,lj_verde,,0,@USAirways why load us on the flight if the captain was over the hours he could fly in one consecutive period? Unacceptable.,,2/19/15 21:14,5.6864E+17,DC,Eastern Time (US & Canada)
681462278,FALSE,finalized,3,2/25/15 10:01,negative,1,Bad Flight,0.6829,US Airways,,lj_verde,,0,@USAirways offloading the plane?!?!?! This is ridiculous!!!!,,2/19/15 21:10,5.68639E+17,DC,Eastern Time (US & Canada)
681462279,FALSE,finalized,3,2/25/15 2:43,positive,0.3491,,0,US Airways,,jdbwaffles,,0,"â€œ@USAirways: @jdbwaffles We're excited to have you fly with us, JB! When will this be?â€ù Spring Break !!!",,2/19/15 21:09,5.68639E+17,,
681462280,FALSE,finalized,3,2/25/15 5:05,neutral,0.6762,,0,US Airways,,lj_verde,,0,@USAirways still just sitting here. nobody has said anything. What's up?,,2/19/15 21:04,5.68637E+17,DC,Eastern Time (US & Canada)
681462281,FALSE,finalized,3,2/25/15 4:16,negative,1,Customer Service Issue,0.6522,US Airways,,syfialkoff,,0,@USAirways that is actually not true! You can get a seat online after a big hassle. That policy is totally dishonest and misleading. #FAA,,2/19/15 21:03,5.68637E+17,,
681462283,FALSE,finalized,3,2/25/15 9:22,positive,1,,,US Airways,,masonkesner,,0,@USAirways I will. Thank you for at least tweeting me back:) better than most. _Ÿ‘Œ,"[0.0, 0.0]",2/19/15 20:56,5.68635E+17,"Arkansas, USA",Central Time (US & Canada)
681462284,FALSE,finalized,3,2/25/15 5:50,negative,1,Flight Attendant Complaints,0.6288,US Airways,,kayjoooo,,0,@USAirways that seems unlikely without a crew here to board us,,2/19/15 20:53,5.68635E+17,,Eastern Time (US & Canada)
681462285,FALSE,finalized,3,2/25/15 5:54,negative,1,Customer Service Issue,0.6913,US Airways,,shoethrill,,0,"@USAirways that's incorrect. Four people, last flight of the night, with our bags. #horriblecustomerservice",,2/19/15 20:53,5.68634E+17,"11 W Boston St Chandler, AZ",
681462286,FALSE,finalized,3,2/25/15 1:21,positive,1,,,US Airways,,jdbwaffles,,0,@USAirways Exicted to be flying with y'all soon !!,,2/19/15 20:52,5.68634E+17,,
681462287,FALSE,finalized,3,2/25/15 2:21,neutral,0.6869,,0,US Airways,,syfialkoff,,0,@USAirways and that you can choose the same seat for free after clicking 100 buttons.,,2/19/15 20:51,5.68634E+17,,
681462288,FALSE,finalized,3,2/25/15 1:01,negative,1,Can't Tell,0.6404,US Airways,,syfialkoff,,0,"@USAirways the fact that you are making customers pay $15 to ""choose"" a seat and try to convince them using psychological tricks with colors",,2/19/15 20:50,5.68634E+17,,
681462289,FALSE,finalized,3,2/25/15 7:46,negative,1,Bad Flight,0.3729,US Airways,,masonkesner,,0,@USAirways Iâ€™ll do that in addition to reviewing on my blog. Your agents were pleasant but the experience was less than :/,"[0.0, 0.0]",2/19/15 20:50,5.68634E+17,"Arkansas, USA",Central Time (US & Canada)
681462290,FALSE,finalized,3,2/25/15 3:56,negative,0.6809,Bad Flight,0.3404,US Airways,,syfialkoff,,0,@USAirways your new seat assignment service is an embarrassment to airlines and customers worldwide. #shameonyou #usairwayssucks,,2/19/15 20:45,5.68633E+17,,
681462291,FALSE,finalized,3,2/25/15 7:08,negative,1,Can't Tell,1,US Airways,,masonkesner,,0,@USAirways worst experience ever with you guysâ€_see my blog tomorrow on my experience. Maybe you can help make it better.,"[35.2203248, -80.94508344]",2/19/15 20:41,5.68632E+17,"Arkansas, USA",Central Time (US & Canada)
681462292,FALSE,finalized,3,2/25/15 9:51,negative,1,Late Flight,0.6772,US Airways,,lj_verde,,0,@USAirways now the freezing bus is just doing circles?,,2/19/15 20:25,5.68627E+17,DC,Eastern Time (US & Canada)
681462293,FALSE,finalized,3,2/25/15 3:12,negative,1,Late Flight,0.3555,US Airways,,Allisonjones704,,0,"@USAirways please explain, I have plenty of time since I'm STRANDED!!",,2/19/15 20:23,5.68627E+17,,
681462294,FALSE,finalized,3,2/25/15 7:10,negative,1,Late Flight,1,US Airways,,brettel,,0,"@USAirways I doubt that, its 11:21p &amp; we r still being held captive on the ground at DCA! A little communication from up front would b nice.","[38.86402742, -77.04855865]",2/19/15 20:23,5.68627E+17,Washington DC,Eastern Time (US & Canada)
681462295,FALSE,finalized,3,2/25/15 6:40,negative,1,Can't Tell,0.3418,US Airways,,Allisonjones704,,0,@USAirways why does it cost $900 to change a $100 ticket when it only cost $150 to purchase a new ticket?,,2/19/15 20:23,5.68627E+17,,
681462296,FALSE,finalized,3,2/25/15 4:53,negative,1,longlines,0.3587,US Airways,,lj_verde,,0,@USAirways 3935. Sitting on a freezing bus because nobody is in the plane. What is up?,,2/19/15 20:23,5.68627E+17,DC,Eastern Time (US & Canada)
681462297,FALSE,finalized,3,2/25/15 2:39,negative,1,Customer Service Issue,1,US Airways,,Allisonjones704,,0,@USAirways we already spoke to someone several times about the matter and no one is sympathetic or will fly us home early complimentary.,,2/19/15 20:21,5.68626E+17,,
681462298,FALSE,finalized,3,2/25/15 4:19,negative,0.7109,Late Flight,0.3609,US Airways,,kayjoooo,,0,@USAirways doesn't want me to get home,,2/19/15 20:13,5.68624E+17,,Eastern Time (US & Canada)
681462299,FALSE,finalized,3,2/25/15 6:35,negative,1,Flight Booking Problems,0.3671,US Airways,,SuperSpecialK,,0,"@USAirways They don't stand alone for me, I bought tix based on USAir confirmed flight. What good is confirmation if you change it anyway?",,2/19/15 20:07,5.68623E+17,Caywood,Pacific Time (US & Canada)
681462300,FALSE,finalized,3,2/25/15 5:57,negative,1,Late Flight,0.6733,US Airways,,brettel,,0,"@USAirways DCA-&gt;HPN, u r prof hostage takers.We stood on bus 2 plane for 25 min,now sitting on plane with no mvmt &amp; 1 announcement 4 &gt; hour!","[38.86432211, -77.04913451]",2/19/15 20:05,5.68622E+17,Washington DC,Eastern Time (US & Canada)
681462301,FALSE,finalized,3,2/25/15 8:45,negative,0.6818,Late Flight,0.6818,US Airways,,Bowen_Lu,,0,"@USAirways - I bet you don't, but I'm the paying customer here. I know how to check for flight delays, thank you.",,2/19/15 19:59,5.68621E+17,,
681462302,FALSE,finalized,3,2/25/15 6:27,negative,1,Flight Booking Problems,1,US Airways,,Allisonjones704,,0,"@USAirways I can't even use my return flight home because the change fees you charge are too expensive, forcing me to purchase a new ticket.",,2/19/15 19:57,5.6862E+17,,
681462303,FALSE,finalized,3,2/25/15 2:12,negative,1,Late Flight,0.6545,US Airways,,tyfletch,,0,@USAirways oh great after a 5 hour delay we get to sit on the plane for another hour without it moving.  Flight 1137 has been awful,,2/19/15 19:54,5.6862E+17,,
681462304,FALSE,finalized,3,2/25/15 10:16,negative,0.6315,Late Flight,0.3281,US Airways,,Allisonjones704,,0,@USAirways that's the 1st sorry I received from your company. The least you could do is fly us home early at no extra charge.,,2/19/15 19:54,5.6862E+17,,
681462305,FALSE,finalized,3,2/25/15 2:20,negative,1,Late Flight,1,US Airways,,dave0911,,1,@USAirways never flying with you guys again. Extremely disorganized and too many delays.,,2/19/15 19:52,5.68619E+17,Long Island,Eastern Time (US & Canada)
681462306,FALSE,finalized,3,2/25/15 8:59,negative,1,Late Flight,0.6705,US Airways,,edgepsychology,,0,"@USAirways my buddies are currently delayed 3.5 hours and counting in DCA on their ways to CAE for a golf week, any compensation? #FlyDelta",,2/19/15 19:50,5.68619E+17,"Columbia, SC",Pacific Time (US & Canada)
681462307,FALSE,finalized,3,2/25/15 0:37,negative,1,Late Flight,1,US Airways,,masonkesner,,0,"@USAirways Flights 890 was the delay, Flight 5136 was my missed connectionâ€_ Help!","[0.0, 0.0]",2/19/15 19:45,5.68617E+17,"Arkansas, USA",Central Time (US & Canada)
681462308,FALSE,finalized,3,2/25/15 7:18,negative,0.6632,Cancelled Flight,0.6632,US Airways,,PrincessJax_,,0,@USAirways the flight that I did not connect to was 1857.,,2/19/15 19:41,5.68616E+17,,
681462309,FALSE,finalized,3,2/25/15 1:43,negative,1,Customer Service Issue,0.3407,US Airways,,amits_28,,0,@USAirways even when I do simple google search by flight number it tells me which gate so won't be that difficult am sure #disappointed,,2/19/15 19:41,5.68616E+17,NY,Indiana (East)
681462310,FALSE,finalized,3,2/25/15 5:25,negative,1,Late Flight,0.6667,US Airways,,amits_28,,0,@USAirways yes .not sure how you guys don't know gate is occupied and keep us waiting,,2/19/15 19:40,5.68616E+17,NY,Indiana (East)
681462311,FALSE,finalized,3,2/25/15 4:23,negative,1,Flight Booking Problems,0.6322,US Airways,,aj8796,,0,"@USAirways Wow! Your miles program is Ripoff,Quick ticket fee 75$ I hope you all end up on unemployment.",,2/19/15 19:37,5.68615E+17,,
681462312,FALSE,finalized,3,2/25/15 6:57,negative,1,Late Flight,1,US Airways,,Bowen_Lu,,0,@USAirways - BOS -&gt; DCA delayed again. This needs to stop. I will be filing complaints with the FAA and Consumer Affairs,,2/19/15 19:16,5.6861E+17,,
681462313,FALSE,finalized,3,2/25/15 9:41,negative,1,Late Flight,1,US Airways,,DrJamesPrescott,,0,@USAirways sitting on the Tarmac waiting to deplane 40+ minutes. The level of service I've come to expect.,,2/19/15 19:13,5.68609E+17,tennessee,
681462314,FALSE,finalized,3,2/25/15 9:33,negative,1,Can't Tell,1,US Airways,,Allisonjones704,,0,@USAirways you gladly take the loyal customer's money but when you cause an inconvenience you do nothing to help fix the problem you caused.,,2/19/15 19:10,5.68609E+17,,
681462315,FALSE,finalized,3,2/25/15 5:06,negative,1,Can't Tell,1,US Airways,,Allisonjones704,,0,@USAirways the least you could do is make up for what you have caused. You are ruining people's memories! You should be ashamed!,,2/19/15 19:08,5.68608E+17,,
681462316,FALSE,finalized,3,2/25/15 8:11,negative,1,Late Flight,0.663,US Airways,,Allisonjones704,,0,"@USAirways 1st a Late Flight plane, then missing flight crew, then maintenance problems, gates switched 4 times. You call this customer service??",,2/19/15 19:07,5.68608E+17,,
681462317,FALSE,finalized,3,2/25/15 0:35,negative,1,Can't Tell,0.3663,US Airways,,Allisonjones704,,0,"@USAirways due to your expensive change fees either. Out of all the airlines, we chose yours, all do you could screw us. STRANDED!! No help!",,2/19/15 19:05,5.68607E+17,,
681462318,FALSE,finalized,3,2/25/15 2:33,negative,1,Can't Tell,0.3562,US Airways,,Allisonjones704,,0,"@USAirways we can't afford the international change fees to rebook our trip so we wanted to go home, turns out we can't afford to go home.",,2/19/15 19:04,5.68607E+17,,
681462319,FALSE,finalized,3,2/25/15 3:52,neutral,1,,,US Airways,,Allisonjones704,,0,"@USAirways but it's not their fault, because their policy says they at least got us to our destination. Really?",,2/19/15 19:02,5.68607E+17,,
681462320,FALSE,finalized,3,2/25/15 7:04,negative,1,Late Flight,0.6813,US Airways,,Allisonjones704,,0,"@USAirways ruined our honeymoon by causing us to miss our international flight, and now we are stranded.",,2/19/15 19:01,5.68606E+17,,
681462321,FALSE,finalized,3,2/25/15 1:34,positive,1,,,US Airways,,mainerailbaron,,0,@USAirways FA attendant on 4553 PHL to PWM tonight was fab!  An asset to your team.  From 1F. Have a great night team!,,2/19/15 19:00,5.68606E+17,"Seat 3A, Always ",Eastern Time (US & Canada)
681462322,FALSE,finalized,3,2/25/15 4:21,negative,0.6867,Bad Flight,0.3441,US Airways,,ChrisPotta,,0,@USAirways thanks for overFlight Booking Problems first class and automatically downgrading my upgrade 3 min before boarding. #ffstatusdontmatter #thenewaa,,2/19/15 18:58,5.68606E+17,World Traveler ,Arizona
681462323,FALSE,finalized,3,2/25/15 7:55,positive,1,,,US Airways,,ritapitas,,0,@USAirways We're having 2 grandbabies in 2 weeks -- will travel to DC for the births. Thank you for the reasonable fares!  See you Saturday!,,2/19/15 18:58,5.68606E+17,"Farmington Hills, MI",Eastern Time (US & Canada)
681462324,FALSE,finalized,3,2/25/15 3:51,positive,1,,,US Airways,,ritapitas,,0,"@USAirways Thank you, @USAirways!  Your fare to from DTW to DCA was much lower than @Delta and @SouthwestAir!  Thank you! You won me over!",,2/19/15 18:56,5.68605E+17,"Farmington Hills, MI",Eastern Time (US & Canada)
681462325,FALSE,finalized,3,2/25/15 2:55,negative,1,Late Flight,0.6596,US Airways,,MeganRSmith83,,0,@USAirways flight 728 from PHL to London has been sitting on the tarmac for 46min w/NO further update from the pilot. what gives???,"[39.8816419, -75.2475867]",2/19/15 18:55,5.68605E+17,"ÃœT: 39.855018,-75.360949",Eastern Time (US & Canada)
681462326,FALSE,finalized,3,2/25/15 3:13,negative,1,Customer Service Issue,0.6659,US Airways,,rodeorose1962,,0,"@USAirways I already HAVE, four times",,2/19/15 18:45,5.68602E+17,,
681462327,FALSE,finalized,3,2/25/15 9:30,negative,1,Customer Service Issue,0.6308,US Airways,,ImmortalDreamer,,0,"@USAirways 42 minutes holding. Seriously, if your average wait time is over 30 minutes then maybe, just maybe, you're understaffed.",,2/19/15 18:44,5.68602E+17,Canada,Atlantic Time (Canada)
681462328,FALSE,finalized,3,2/25/15 4:40,negative,0.6593,Flight Booking Problems,0.3407,US Airways,,Jamayka,,0,@USAirways I submitted refund request b4 1st flight 2 days ago. Is that all I need 2 do?,,2/19/15 18:42,5.68602E+17,"Austin, TX",Central Time (US & Canada)
681462329,FALSE,finalized,3,2/25/15 7:06,positive,0.6436,,,US Airways,,dmbatcofc,,0,"@USAirways I know that, thanks. Evaluate further ;-) ... -Chairman",,2/19/15 18:31,5.68599E+17,Virginia,Eastern Time (US & Canada)
681462330,FALSE,finalized,3,2/25/15 10:21,negative,1,Customer Service Issue,0.7023,US Airways,,rodeorose1962,,0,"@USAirways Seriously??? I have shared my concerns four times already, to NO avail!  Geeeeezzzzz! #frustrated flyer",,2/19/15 18:29,5.68598E+17,,
681462331,FALSE,finalized,3,2/25/15 6:24,negative,1,Can't Tell,0.3478,US Airways,,dcamp1014,,0,@USAirways No hot food on a 5 hour flight? Crazy. Couldn't eat in PHL b/c our original connection was 40 min Late Flight. What gives? #PHLtoLAS,,2/19/15 18:18,5.68596E+17,"New York, NY",Central Time (US & Canada)
681462332,FALSE,finalized,3,2/25/15 8:05,negative,1,Late Flight,1,US Airways,,tjchesters,,0,"@USAirways Seriously, flight delay Cinci to Philly due to new ground staff, miss connection to MAN UK and now have to argue for hotel. WTF",,2/19/15 18:15,5.68595E+17,Sydney boy in Sheffield,
681462333,FALSE,finalized,3,2/25/15 0:49,negative,1,Can't Tell,0.6635,US Airways,,Danlarsonmpls,,0,@USAirways thank you for continuing to be the worst airline out. Didn't need that extra hour of sleep after 29 hours of travel anyway,,2/19/15 18:15,5.68595E+17,Twin Cities,
681462334,FALSE,finalized,3,2/25/15 10:00,negative,0.6629,Customer Service Issue,0.3748,US Airways,,rodeorose1962,,0,"@USAirways I guess they only respond to compliments. Sorry, can't think@of even ONE.",,2/19/15 18:10,5.68594E+17,,
681462335,FALSE,finalized,3,2/25/15 6:37,negative,1,Cancelled Flight,0.3936,US Airways,,rodeorose1962,,0,@USAirways  #USAirways disappoints AGAIN! #Cancelled Flighted flights #Missed appointments #Promised refund is a lie,,2/19/15 18:07,5.68593E+17,,
681462336,FALSE,finalized,3,2/25/15 7:12,negative,1,Customer Service Issue,1,US Airways,,gagan_chahal,,0,@USAirways 45 minutes on hold waiting to speak with an agent !! Come on #USAirways !!! Ridiculous #baggagelost #usairways,,2/19/15 18:01,5.68591E+17,Canada,
681462337,FALSE,finalized,3,2/25/15 7:07,negative,1,Lost Luggage,1,US Airways,,gagan_chahal,,0,"@USAirways unable to locate baggage, this is frustrating. All my sons clothes and needs in it. #zfv #yyz #usairways #baggagelost",,2/19/15 17:49,5.68588E+17,Canada,
681462338,FALSE,finalized,3,2/25/15 3:24,negative,1,Flight Booking Problems,0.6814,US Airways,,I_Am_ErikaG,,0,"@USAirways I already did. My question is, why does it still say in progress on @AskPayPal? It's been 6 days.",,2/19/15 17:29,5.68583E+17,"On my phone, USA",Mountain Time (US & Canada)
681462339,FALSE,finalized,3,2/25/15 3:20,negative,1,Customer Service Issue,1,US Airways,,OnlySarah,,0,"@USAIRWAYS ARE YOU KIDDING ME?? Bad customer service, folks. Flew from PSP to PHX flight 2692 on 2/19. (cont) http://t.co/KigfKVXxDQ",,2/19/15 17:28,5.68583E+17,"Austin,TX",Central Time (US & Canada)
681462340,FALSE,finalized,3,2/25/15 5:12,positive,1,,,US Airways,,niksushka,,0,@USAirways thanks for getting me rescheduled on a direct flight to NOLA tonight in 10 minutes--and hopefully an hour earlier getting there!,,2/19/15 17:04,5.68577E+17,"Silver Spring, MD",Central Time (US & Canada)
681462341,FALSE,finalized,3,2/25/15 9:58,negative,0.6632,Late Flight,0.3571,US Airways,,espnthecat,,0,@USAirways problem with flight in Gainesville US Airways  5137 to CLT will miss connecting flight 5547 to IAD. When can I get another flight,,2/19/15 17:01,5.68576E+17,"Centreville, VA",Quito
681462342,FALSE,finalized,3,2/25/15 2:03,negative,1,Customer Service Issue,1,US Airways,,Jamayka,,0,@USAirways still no rep can talk 3 days Late Flightr. U r asking me to checkin to my flight tmrw and my refund is being requested.  Deal w this!!,,2/19/15 16:56,5.68575E+17,"Austin, TX",Central Time (US & Canada)
681462343,FALSE,finalized,3,2/25/15 7:05,negative,1,Late Flight,1,US Airways,,susanhouk,,0,"@USAirways flight 1777 has been waiting for 30 minutes at RSW waiting for weight balance clearance. Come on, let us leave!",,2/19/15 16:36,5.6857E+17,"Vienna, VA",Eastern Time (US & Canada)
681462344,FALSE,finalized,3,2/25/15 8:07,negative,1,Flight Booking Problems,0.6754,US Airways,,I_Am_ErikaG,,0,"@USAirways @AskPayPal When will it be marked ""completed"". I'm scared I'm going to lose my reservation or my money is going to be refunded.",,2/19/15 16:36,5.6857E+17,"On my phone, USA",Mountain Time (US & Canada)
